BC_ID BC_Counts Mut_ID
2349 5942 423
208175 2 731
19983 661 50
20581 1 209
25498 435 52
303894 1789 474
153638 660 209
276899 1 726
25491 7 536
155592 1683 83
34089 1973 530
21791 3359 717
46614 39 390
283947 1 381
46340 914 729
128539 2 102
9117 1 159
17665 1 34
16446 1 84
118276 2 376
146754 50 639
46294 1 252
132412 2 816
947 133 292
13576 1 601
6444 2984 509
6917 1 50
52454 4309 403
6910 1 913
12432 2 993
134280 2 596
5172 1 486
10060 1 458
36874 1 118
96832 2 668
152761 1463 204
64066 1 412
49222 307 72
121512 1586 962
46907 1 954
75395 667 800
79861 1 652
143959 1 810
278837 290 134
210749 1 343
102271 1 733
230679 1950 484
4863 3073 132
135481 1998 924
202594 1 650
99785 969 757
113365 2 204
168631 4 938
198020 933 1000
59713 35 884
97854 1 958
21631 1954 185
190618 3013 599
21573 7957 381
325796 26 1021
49829 404 423
325794 294 1020
325795 2 1021
325792 1694 1020
325793 15 1020
190617 379 962
48514 964 846
71273 1 294
7257 38 426
146536 1465 874
3565 2 113
37058 1 780
53250 84 605
4485 697 521
62830 1461 366
56377 2218 243
33267 1 211
86798 1757 83
705 1 416
40730 8 803
44471 40 423
17909 3660 423
14619 685 67
272657 1 674
81849 1 181
226020 1 34
54636 2 886
18245 2053 7
168613 1 535
78437 1 954
30699 1 50
6582 11185 423
6581 2 618
59913 1 366
94993 1523 423
31247 2 233
76437 78 456
53170 1 33
3150 6 421
7620 6278 924
2835 1 536
17878 66 498
11084 1 111
5403 1650 657
3396 1 333
183279 3326 836
30207 2 993
58161 1 102
195963 1 403
72564 76 710
59289 1 585
5237 1 648
86774 283 202
38253 891 311
5541 1 997
50759 971 486
29154 34 727
38096 1 777
29159 1681 536
34764 3 408
113465 2 539
61396 436 134
5890 2 612
8576 2 648
132753 45 83
253044 1 969
82068 115 147
13802 7 347
48981 987 104
51409 1 615
206696 235 202
22335 2820 226
206698 1 455
31429 1 618
753 2 453
111416 1 852
54 2 266
19735 308 971
170429 779 846
73408 1 268
245195 2 431
35568 1 635
23428 3 353
6622 1776 935
195749 1 89
4009 1 971
132622 23 700
51711 216 144
68635 2078 209
205006 400 116
3972 3 565
24732 833 628
87947 555 677
46942 1 348
180546 1 366
117473 534 618
60370 1 366
241284 1 258
12769 1962 896
4717 6514 423
101103 50 494
13620 8 688
230916 1590 587
90462 4 733
121854 3 118
153621 2324 899
221760 3255 162
161389 2380 979
86468 1 790
100980 1 362
87672 1036 570
106372 1 350
106374 1 1002
3713 4 356
64473 408 162
52066 10 190
5171 3942 1007
13369 3242 597
16271 12 835
90687 19 479
85098 1 70
176137 2 802
6007 1 605
43673 1058 461
7435 2 426
2487 3502 985
4903 1 52
90281 1080 201
77260 4 893
56726 2 647
24845 1434 628
11700 10014 498
102598 1 119
7397 1 191
85520 1 205
102593 3 555
2469 2 34
20167 3 241
128 6942 639
3408 1381 688
17017 9 575
16873 28 768
62270 1170 512
2068 91 376
192578 3104 520
13499 1041 883
102462 3938 423
70265 199 52
122186 1 181
44261 2 600
133361 493 974
325789 1094 1019
10433 78 830
218590 665 638
10435 3278 423
122743 1475 726
33016 443 248
120923 3198 228
21747 45 214
164437 2348 913
13146 1 605
201919 3 718
33018 1372 958
5097 9 764
70606 1 110
118915 60 17
323816 24 259
16121 1631 930
102134 113 767
8187 2 110
48164 3015 1007
62661 2188 414
11895 112 949
33786 1568 279
11891 45 367
2002 1 670
1648 2624 804
20188 60 710
70461 1 55
14288 2 203
30477 1486 819
142559 1590 526
578 732 2
239669 1088 202
259214 4066 34
67354 1 340
142556 2 731
89052 2 1000
123767 33 1000
196509 1236 843
95585 1 52
1423 2 546
1427 1 993
3799 2 111
29018 1 204
94859 1 775
243747 678 596
78517 1 735
243218 16 1000
34290 1 600
54381 1694 812
8101 1 376
91794 187 1012
609 2927 622
144411 1 892
40509 41 609
9861 146 292
15460 321 1002
280259 1397 423
6484 1 476
26773 424 212
11145 2742 687
38247 4 61
53816 1253 66
24504 2 996
226257 134 976
76132 45 998
1515 2276 248
148968 1807 954
1510 2080 163
144527 2 434
34773 2417 453
27393 1 349
23638 1 800
93648 2 159
34579 104 825
30890 31 986
123012 266 52
28944 1966 986
103731 1 220
19099 358 47
19725 2 34
11557 1812 1015
11556 2 119
103434 1 996
32683 2754 845
120664 1 453
11392 1 97
154882 1144 109
49 1 252
60968 816 234
93799 1637 412
7503 2150 97
221173 3 513
3987 2 647
359 32 189
244120 10 202
101483 2861 456
325797 13 1021
4706 53 55
10447 6 892
96907 1 932
46109 293 202
201281 3 50
23858 1 834
27369 2379 638
27165 5 390
279847 39 823
325791 659 1019
285 1 988
284 3606 622
116287 2554 163
3765 2 274
18805 3 1002
38886 3057 710
99302 901 742
86999 7 510
100977 786 618
13154 2 552
281208 1822 513
2170 8721 423
186904 963 572
88017 1369 846
24858 3 716
250187 1 839
43061 769 756
19899 28 677
7890 899 125
13527 2593 534
199681 2586 348
191694 1 558
10730 1 287
97433 10 845
3245 1 280
238560 2 431
39936 1 817
39931 1 61
2785 2160 780
256 3338 631
53388 8 371
38407 23 998
57517 489 461
64911 1 1017
152815 2454 50
12156 1 800
48570 64 60
45852 2 677
118830 4165 423
129541 1 827
71387 1152 212
211962 5250 646
135918 1 815
21595 2 849
10427 1127 148
143815 1 768
94145 61 932
33062 1 677
125448 1 800
22860 83 853
4968 309 52
98877 1241 692
2673 1 622
2672 2 715
2675 367 756
26906 252 19
15899 8 423
8555 2294 524
18606 2 227
53524 2160 476
48150 625 287
172617 558 971
14631 2 596
1986 981 133
79109 1 428
171208 568 623
197599 4648 717
3213 1529 520
160392 1 437
230345 4 773
211410 2 274
316532 2591 903
59931 64 85
137633 6 83
562 3 834
30863 2 647
283117 2 687
86290 53 1001
7643 1 1012
39439 13 756
17815 48 52
7649 2 95
188579 833 326
12971 1428 95
30790 1607 423
7082 7 362
29006 39 865
1189 3670 981
225441 5 434
208730 2 390
722 3383 48
84462 339 715
78704 3650 192
23530 700 340
9804 2 547
1169 1 612
18139 2914 825
27825 2345 526
89756 53 718
213671 75 605
129221 1541 3
212705 1 80
200116 5 888
45 2267 71
20293 1 66
76147 777 162
283681 4 985
85 3 674
66176 1 214
73649 1 981
258802 2709 960
214676 1 887
8391 33 118
21506 1 418
100565 3266 593
23627 1317 181
50396 2 536
268845 1777 802
28199 4 780
5634 2 825
472 4124 364
34146 1145 768
3194 2067 639
3191 3 983
28754 4795 392
28977 1142 885
266716 79 423
79495 2 1018
7466 25 261
