BC_ID BC_Counts Mut_ID
132753 50 83
253044 4 969
82068 110 147
314 1 132
13802 16 347
48981 503 104
86020 1 233
91256 3 639
206696 160 202
22335 1238 226
206698 1 455
54 1 266
19735 174 971
170429 336 846
245195 1 431
130992 2 88
145229 1 1018
23428 6 353
6622 905 935
4008 1 896
132622 18 700
51711 74 144
93070 1 1004
205006 105 116
32504 1 381
24732 565 628
87947 472 677
56 1 745
117473 211 618
60379 1 705
60370 1 366
241284 1 258
12769 1157 896
4717 3105 423
101103 41 494
13620 3 688
230916 859 587
11656 1 935
31939 2 888
121854 2 118
153621 809 899
238189 2 517
221760 1508 162
161389 1196 979
100980 3 362
87672 696 570
106374 3 1002
3713 1 356
64473 202 162
52066 64 190
13369 1779 597
16271 12 835
90687 26 479
85098 1 70
6007 1 605
218169 1 76
43673 329 461
2487 2225 985
90281 640 201
77260 6 893
56726 2 647
24845 744 628
11700 4807 498
7397 7 191
102593 1 555
2469 1 34
20167 1 241
128 3116 639
3408 522 688
17017 10 575
16873 24 768
62270 480 512
12143 138 189
192578 1603 520
13499 514 883
13496 1 375
102462 1918 423
70265 166 52
44267 1 440
44261 1 600
198037 1 323
133361 348 974
9164 1 143
325789 574 1019
10433 75 830
218590 443 638
10435 1885 423
122743 698 726
33016 223 248
120923 1479 228
21747 54 214
164437 988 913
3575 1 185
33018 681 958
5097 10 764
70606 1 110
3062 1 395
214509 1 969
118915 42 17
8967 2 461
323816 18 259
16653 923 996
102134 66 767
8187 1 110
48164 1494 1007
62661 1130 414
11895 117 949
33786 726 279
11891 45 367
112084 1 202
1648 1255 804
20188 53 710
13034 1 648
14288 2 203
30477 756 819
142559 565 526
578 486 2
78704 1495 192
259214 2257 34
119084 1 52
89052 1 1000
123767 24 1000
2803 2 494
196509 502 843
95585 2 52
1423 2 546
68572 1 938
29549 1 391
94859 1 775
243747 248 596
78517 2 735
34229 2 506
243218 21 1000
91794 243 1012
609 1405 622
199989 1 40
35883 1 912
5556 1 608
40509 41 609
9861 89 292
51521 1 880
280259 650 423
144787 1 984
257182 1 191
26773 240 212
116162 1500 162
14425 2119 846
38247 1 61
135481 787 924
24504 1 996
59051 1 1015
226257 135 976
76132 31 998
1515 1102 248
148968 1023 954
1510 980 163
168503 1 942
34773 1082 453
35088 1 851
5886 1 111
93648 1 159
34579 91 825
30890 37 986
123012 168 52
267388 1 395
28944 728 986
53497 1 185
239273 1 818
19099 117 47
19725 1 34
35559 3 114
113465 3 539
11557 1008 1015
11556 1 119
217469 1 623
32683 1469 845
11392 1 97
154882 641 109
60968 651 234
93799 921 412
353 1 639
7503 1104 97
3987 1 647
359 47 189
244120 9 202
72564 62 710
187100 1 381
101483 1529 456
325797 5 1021
4706 48 55
325795 1 1021
43401 2 1001
165565 1 252
69388 6 652
96907 1 932
46109 192 202
149305 1 727
27369 975 638
27165 1 390
279847 28 823
150521 1 829
281 1 272
325791 493 1019
284 1699 622
116287 1107 163
71273 1 294
38886 1651 710
99302 412 742
86999 8 510
99305 1 837
100977 460 618
281208 838 513
186904 505 572
88017 706 846
24858 4 716
43061 435 756
19899 25 677
7890 344 125
13527 915 534
199681 1474 348
191694 1 558
10730 2 287
97433 6 845
191508 1 780
2785 1169 780
256 1410 631
53388 8 371
38407 20 998
36322 1 440
57517 312 461
26014 1 134
152815 884 50
48570 49 60
70705 1 16
118830 1726 423
71387 413 212
211962 2439 646
5666 1 186
130504 1 201
62457 1 186
10427 550 148
94145 57 932
22860 84 853
198484 2 639
4968 356 52
208521 1 147
2675 328 756
35568 1 635
26906 238 19
15899 2 423
8555 1392 524
18606 1 227
53524 740 476
48150 327 287
172617 205 971
14631 2 596
1986 445 133
79109 1 428
290388 1 46
1633 268 460
78457 1 756
3213 538 520
164392 1 157
160392 1 437
49974 1 395
37327 1 132
211410 1 274
54381 944 812
59931 65 85
137633 1 83
33513 1 938
30863 1 647
283117 1 687
86290 67 1001
30866 4 386
6858 1 482
7643 1 1012
39439 8 756
15658 2 877
17815 46 52
7649 1 95
188579 583 326
12971 570 95
30790 1127 423
7082 1 362
29006 34 865
1189 1560 981
218784 1 824
5426 1 639
225441 1 434
722 1270 48
84462 219 715
151009 150 204
239669 597 202
23530 276 340
9804 1 547
76092 1 527
18139 1299 825
27825 1199 526
89756 73 718
20392 1 907
213671 78 605
276898 1 547
27827 1 886
129221 1027 3
45 1078 71
76147 297 162
283681 1 985
73649 1 981
258802 1090 960
8391 30 118
100565 1669 593
23627 822 181
50396 1 536
268845 1045 802
87768 1 291
5634 2 825
48967 1 981
85087 1 119
472 1710 364
34146 716 768
3194 990 639
3191 2 983
28754 1856 392
28977 677 885
266716 37 423
7466 30 261
208958 1 481
