"","BC_ID","Gen_0","Strain","Environment"
"7185",325792,-3.46361844568,"DivAnc","1_YPD"
"7186",325793,-5.15381452571,"DivAnc","1_YPD"
"7187",325794,-3.8564188147,"DivAnc","1_YPD"
"7188",325795,-3.81913742949,"DivAnc","1_YPD"
"7189",325796,-3.52713205948,"DivAnc","1_YPD"
"7190",325797,-3.33208270402,"DivAnc","1_YPD"
"7191",30,-3.6140068335,"DivAnc","1_SC7"
"7192",45,-3.46493441717,"DivAnc","1_SC7"
"7193",49,-5.3341661369,"DivAnc","1_SC7"
"7194",51,-5.63519613257,"DivAnc","1_SC7"
"7195",53,-3.29873639872,"DivAnc","1_SC7"
"7196",85,-5.63519613257,"DivAnc","1_SC7"
"7197",95,-2.98488860943,"DivAnc","1_SC7"
"7198",102,-3.41771218835,"DivAnc","1_SC7"
"7199",128,-2.90603134287,"DivAnc","1_SC7"
"7200",151,-3.11275189906,"DivAnc","1_SC7"
"7201",160,-4.29277345174,"DivAnc","1_SC7"
"7202",196,-3.39215808388,"DivAnc","1_SC7"
"7203",208,-2.57412080894,"DivAnc","1_SC7"
"7204",215,-3.21524038408,"DivAnc","1_SC7"
"7205",227,-4.40474721119,"DivAnc","1_SC7"
"7206",233,-3.33634305616,"DivAnc","1_SC7"
"7207",235,-3.4448644344,"DivAnc","1_SC7"
"7208",256,-3.13965179502,"DivAnc","1_SC7"
"7209",276,-2.98101959069,"DivAnc","1_SC7"
"7210",279,-3.79009809255,"DivAnc","1_SC7"
"7211",284,-2.68531842853,"DivAnc","1_SC7"
"7212",294,-2.45823715198,"DivAnc","1_SC7"
"7213",300,-2.89562378812,"DivAnc","1_SC7"
"7214",308,-3.35644253161,"DivAnc","1_SC7"
"7215",333,-5.63519613257,"DivAnc","1_SC7"
"7216",359,-4.40474721119,"DivAnc","1_SC7"
"7217",379,-3.80912132987,"DivAnc","1_SC7"
"7218",387,-3.871768139,"DivAnc","1_SC7"
"7219",388,-3.32984476312,"DivAnc","1_SC7"
"7220",411,-2.76890879348,"DivAnc","1_SC7"
"7221",421,-5.63519613257,"DivAnc","1_SC7"
"7222",430,-3.0788936318,"DivAnc","1_SC7"
"7223",436,-2.90765487554,"DivAnc","1_SC7"
"7224",445,-5.03313614124,"DivAnc","1_SC7"
"7225",451,-4.93622612823,"DivAnc","1_SC7"
"7226",472,-3.09112808822,"DivAnc","1_SC7"
"7227",556,-5.63519613257,"DivAnc","1_SC7"
"7228",578,-3.39715002944,"DivAnc","1_SC7"
"7229",585,-3.96309827463,"DivAnc","1_SC7"
"7230",600,-3.09112808822,"DivAnc","1_SC7"
"7231",606,-3.49531704617,"DivAnc","1_SC7"
"7232",609,-2.90119684603,"DivAnc","1_SC7"
"7233",610,-3.0669944085,"DivAnc","1_SC7"
"7234",635,-5.63519613257,"DivAnc","1_SC7"
"7235",668,-5.63519613257,"DivAnc","1_SC7"
"7236",682,-3.79634704183,"DivAnc","1_SC7"
"7237",722,-2.77187327245,"DivAnc","1_SC7"
"7238",753,-5.63519613257,"DivAnc","1_SC7"
"7239",800,-5.3341661369,"DivAnc","1_SC7"
"7240",849,-3.49218133231,"DivAnc","1_SC7"
"7241",854,-5.63519613257,"DivAnc","1_SC7"
"7242",883,-3.12599361024,"DivAnc","1_SC7"
"7243",884,-3.45621918527,"DivAnc","1_SC7"
"7244",947,-5.63519613257,"DivAnc","1_SC7"
"7245",960,-3.04748516755,"DivAnc","1_SC7"
"7246",977,-3.2086848712,"DivAnc","1_SC7"
"7247",990,-5.63519613257,"DivAnc","1_SC7"
"7248",1003,-5.63519613257,"DivAnc","1_SC7"
"7249",1040,-5.03313614124,"DivAnc","1_SC7"
"7250",1045,-3.70577720685,"DivAnc","1_SC7"
"7251",1068,-4.09112808822,"DivAnc","1_SC7"
"7252",1082,-4.43107614991,"DivAnc","1_SC7"
"7253",1095,-3.45910487351,"DivAnc","1_SC7"
"7254",1102,-2.98005769776,"DivAnc","1_SC7"
"7255",1132,-2.88237970138,"DivAnc","1_SC7"
"7256",1143,-3.39966768566,"DivAnc","1_SC7"
"7257",1147,-5.63519613257,"DivAnc","1_SC7"
"7258",1175,-5.15807487785,"DivAnc","1_SC7"
"7259",1189,-3.02667009899,"DivAnc","1_SC7"
"7260",1197,-5.3341661369,"DivAnc","1_SC7"
"7261",1249,-3.24780630623,"DivAnc","1_SC7"
"7262",1287,-5.63519613257,"DivAnc","1_SC7"
"7263",1306,-5.63519613257,"DivAnc","1_SC7"
"7264",1326,-3.54883630189,"DivAnc","1_SC7"
"7265",1330,-4.93622612823,"DivAnc","1_SC7"
"7266",1395,-3.7109168465,"DivAnc","1_SC7"
"7267",1418,-4.20383236841,"DivAnc","1_SC7"
"7268",1447,-5.63519613257,"DivAnc","1_SC7"
"7269",1481,-3.42568111802,"DivAnc","1_SC7"
"7270",1508,-5.63519613257,"DivAnc","1_SC7"
"7271",1510,-3.40220002217,"DivAnc","1_SC7"
"7272",1515,-3.11536813879,"DivAnc","1_SC7"
"7273",1539,-2.80332635829,"DivAnc","1_SC7"
"7274",1547,-5.63519613257,"DivAnc","1_SC7"
"7275",1603,-5.63519613257,"DivAnc","1_SC7"
"7276",1610,-5.3341661369,"DivAnc","1_SC7"
"7277",1618,-3.17279813467,"DivAnc","1_SC7"
"7278",1627,-4.55601488652,"DivAnc","1_SC7"
"7279",1633,-3.68580612592,"DivAnc","1_SC7"
"7280",1639,-5.63519613257,"DivAnc","1_SC7"
"7281",1648,-3.52125278026,"DivAnc","1_SC7"
"7282",1741,-5.63519613257,"DivAnc","1_SC7"
"7283",1742,-5.63519613257,"DivAnc","1_SC7"
"7284",1756,-3.55601488652,"DivAnc","1_SC7"
"7285",1809,-5.63519613257,"DivAnc","1_SC7"
"7286",1815,-3.28884315812,"DivAnc","1_SC7"
"7287",1829,-3.49218133231,"DivAnc","1_SC7"
"7288",1852,-3.59380344741,"DivAnc","1_SC7"
"7289",1916,-5.3341661369,"DivAnc","1_SC7"
"7290",1918,-5.63519613257,"DivAnc","1_SC7"
"7291",1926,-5.63519613257,"DivAnc","1_SC7"
"7292",1927,-4.52125278026,"DivAnc","1_SC7"
"7293",1976,-5.63519613257,"DivAnc","1_SC7"
"7294",1986,-3.3213289122,"DivAnc","1_SC7"
"7295",2033,-2.98198361879,"DivAnc","1_SC7"
"7296",2034,-5.63519613257,"DivAnc","1_SC7"
"7297",2068,-4.27346829655,"DivAnc","1_SC7"
"7298",2100,-3.30681652913,"DivAnc","1_SC7"
"7299",2155,-4.93622612823,"DivAnc","1_SC7"
"7300",2157,-2.35552918852,"DivAnc","1_SC7"
"7301",2170,-2.78577671877,"DivAnc","1_SC7"
"7302",2174,-3.1075662317,"DivAnc","1_SC7"
"7303",2175,-3.47382813033,"DivAnc","1_SC7"
"7304",2191,-4.73210614557,"DivAnc","1_SC7"
"7305",2211,-2.90765487554,"DivAnc","1_SC7"
"7306",2227,-5.63519613257,"DivAnc","1_SC7"
"7307",2230,-3.30886027164,"DivAnc","1_SC7"
"7308",2270,-5.3341661369,"DivAnc","1_SC7"
"7309",2280,-4.3341661369,"DivAnc","1_SC7"
"7310",2286,-4.27346829655,"DivAnc","1_SC7"
"7311",2308,-5.63519613257,"DivAnc","1_SC7"
"7312",2341,-3.49847556541,"DivAnc","1_SC7"
"7313",2349,-2.69767824055,"DivAnc","1_SC7"
"7314",2350,-4.02241227585,"DivAnc","1_SC7"
"7315",2367,-5.3341661369,"DivAnc","1_SC7"
"7316",2387,-3.02347282456,"DivAnc","1_SC7"
"7317",2391,-3.22189636849,"DivAnc","1_SC7"
"7318",2394,-5.63519613257,"DivAnc","1_SC7"
"7319",2395,-3.15375350406,"DivAnc","1_SC7"
"7320",2397,-5.63519613257,"DivAnc","1_SC7"
"7321",2403,-4.40474721119,"DivAnc","1_SC7"
"7322",2469,-5.63519613257,"DivAnc","1_SC7"
"7323",2487,-3.14805775709,"DivAnc","1_SC7"
"7324",2503,-3.42837025653,"DivAnc","1_SC7"
"7325",2567,-3.10244175357,"DivAnc","1_SC7"
"7326",2635,-3.04636440697,"DivAnc","1_SC7"
"7327",2636,-5.3341661369,"DivAnc","1_SC7"
"7328",2673,-5.63519613257,"DivAnc","1_SC7"
"7329",2675,-3.81565219702,"DivAnc","1_SC7"
"7330",2689,-3.16832851221,"DivAnc","1_SC7"
"7331",2691,-3.60581235488,"DivAnc","1_SC7"
"7332",2712,-5.3341661369,"DivAnc","1_SC7"
"7333",2758,-3.82901615858,"DivAnc","1_SC7"
"7334",2785,-2.96217522544,"DivAnc","1_SC7"
"7335",2826,-3.84986629756,"DivAnc","1_SC7"
"7336",2835,-5.63519613257,"DivAnc","1_SC7"
"7337",2847,-3.08252791645,"DivAnc","1_SC7"
"7338",2938,-5.63519613257,"DivAnc","1_SC7"
"7339",2940,-4.52125278026,"DivAnc","1_SC7"
"7340",2966,-3.84986629756,"DivAnc","1_SC7"
"7341",2967,-5.63519613257,"DivAnc","1_SC7"
"7342",3028,-3.11668219269,"DivAnc","1_SC7"
"7343",3029,-2.83585558311,"DivAnc","1_SC7"
"7344",3036,-5.63519613257,"DivAnc","1_SC7"
"7345",3042,-3.28301361446,"DivAnc","1_SC7"
"7346",3061,-5.03313614124,"DivAnc","1_SC7"
"7347",3062,-5.3341661369,"DivAnc","1_SC7"
"7348",3191,-5.63519613257,"DivAnc","1_SC7"
"7349",3194,-3.39715002944,"DivAnc","1_SC7"
"7350",3213,-3.3610382833,"DivAnc","1_SC7"
"7351",3231,-2.44207153421,"DivAnc","1_SC7"
"7352",3248,-5.63519613257,"DivAnc","1_SC7"
"7353",3291,-2.97718473591,"DivAnc","1_SC7"
"7354",3294,-4.85704488218,"DivAnc","1_SC7"
"7355",3358,-3.89483344307,"DivAnc","1_SC7"
"7356",3408,-3.25317908999,"DivAnc","1_SC7"
"7357",3424,-2.83173901692,"DivAnc","1_SC7"
"7358",3451,-3.96309827463,"DivAnc","1_SC7"
"7359",3462,-5.63519613257,"DivAnc","1_SC7"
"7360",3466,-5.63519613257,"DivAnc","1_SC7"
"7361",3472,-5.63519613257,"DivAnc","1_SC7"
"7362",3510,-3.14947470609,"DivAnc","1_SC7"
"7363",3552,-5.63519613257,"DivAnc","1_SC7"
"7364",3575,-5.3341661369,"DivAnc","1_SC7"
"7365",3596,-3.28494811423,"DivAnc","1_SC7"
"7366",3598,-5.63519613257,"DivAnc","1_SC7"
"7367",3617,-5.63519613257,"DivAnc","1_SC7"
"7368",3668,-3.40474721119,"DivAnc","1_SC7"
"7369",3722,-5.63519613257,"DivAnc","1_SC7"
"7370",3756,-3.20383236841,"DivAnc","1_SC7"
"7371",3800,-5.63519613257,"DivAnc","1_SC7"
"7372",3830,-3.32770009465,"DivAnc","1_SC7"
"7373",3833,-3.68580612592,"DivAnc","1_SC7"
"7374",3895,-2.77425951187,"DivAnc","1_SC7"
"7375",3972,-5.63519613257,"DivAnc","1_SC7"
"7376",4026,-2.98101959069,"DivAnc","1_SC7"
"7377",4036,-3.35873432839,"DivAnc","1_SC7"
"7378",4058,-5.63519613257,"DivAnc","1_SC7"
"7379",4070,-3.16537411659,"DivAnc","1_SC7"
"7380",4103,-2.88700810556,"DivAnc","1_SC7"
"7381",4105,-3.84280444307,"DivAnc","1_SC7"
"7382",4148,-3.23036241595,"DivAnc","1_SC7"
"7383",4159,-3.22526300924,"DivAnc","1_SC7"
"7384",4169,-5.63519613257,"DivAnc","1_SC7"
"7385",4192,-4.85704488218,"DivAnc","1_SC7"
"7386",4229,-5.63519613257,"DivAnc","1_SC7"
"7387",4235,-4.48906809689,"DivAnc","1_SC7"
"7388",4361,-4.73210614557,"DivAnc","1_SC7"
"7389",4389,-3.37512474458,"DivAnc","1_SC7"
"7390",4439,-5.63519613257,"DivAnc","1_SC7"
"7391",4461,-5.63519613257,"DivAnc","1_SC7"
"7392",4485,-3.53482558745,"DivAnc","1_SC7"
"7393",4532,-2.9044138569,"DivAnc","1_SC7"
"7394",4558,-5.63519613257,"DivAnc","1_SC7"
"7395",4579,-3.17731423583,"DivAnc","1_SC7"
"7396",4618,-3.51792483691,"DivAnc","1_SC7"
"7397",4657,-2.70782576953,"DivAnc","1_SC7"
"7398",4706,-4.63519613257,"DivAnc","1_SC7"
"7399",4717,-2.69868239009,"DivAnc","1_SC7"
"7400",4723,-5.3341661369,"DivAnc","1_SC7"
"7401",4823,-5.63519613257,"DivAnc","1_SC7"
"7402",4856,-4.31297683783,"DivAnc","1_SC7"
"7403",4863,-3.23036241595,"DivAnc","1_SC7"
"7404",4886,-3.40730942795,"DivAnc","1_SC7"
"7405",4933,-5.03313614124,"DivAnc","1_SC7"
"7406",4954,-4.48906809689,"DivAnc","1_SC7"
"7407",4968,-3.28884315812,"DivAnc","1_SC7"
"7408",5015,-3.08010168399,"DivAnc","1_SC7"
"7409",5036,-3.13688557878,"DivAnc","1_SC7"
"7410",5057,-4.2202227846,"DivAnc","1_SC7"
"7411",5097,-4.93622612823,"DivAnc","1_SC7"
"7412",5116,-3.01194684217,"DivAnc","1_SC7"
"7413",5133,-4.25498489086,"DivAnc","1_SC7"
"7414",5171,-2.73319324122,"DivAnc","1_SC7"
"7415",5211,-3.59776963463,"DivAnc","1_SC7"
"7416",5228,-5.63519613257,"DivAnc","1_SC7"
"7417",5237,-5.63519613257,"DivAnc","1_SC7"
"7418",5265,-2.88084779686,"DivAnc","1_SC7"
"7419",5298,-3.45335254462,"DivAnc","1_SC7"
"7420",5307,-3.68095362313,"DivAnc","1_SC7"
"7421",5330,-5.63519613257,"DivAnc","1_SC7"
"7422",5335,-5.63519613257,"DivAnc","1_SC7"
"7423",5388,-5.63519613257,"DivAnc","1_SC7"
"7424",5395,-5.63519613257,"DivAnc","1_SC7"
"7425",5403,-3.05541253595,"DivAnc","1_SC7"
"7426",5492,-3.48290778818,"DivAnc","1_SC7"
"7427",5494,-5.63519613257,"DivAnc","1_SC7"
"7428",5503,-3.6140068335,"DivAnc","1_SC7"
"7429",5537,-3.67140830522,"DivAnc","1_SC7"
"7430",5556,-5.63519613257,"DivAnc","1_SC7"
"7431",5600,-3.57449829221,"DivAnc","1_SC7"
"7432",5604,-5.63519613257,"DivAnc","1_SC7"
"7433",5634,-5.63519613257,"DivAnc","1_SC7"
"7434",5674,-3.21524038408,"DivAnc","1_SC7"
"7435",5695,-3.2086848712,"DivAnc","1_SC7"
"7436",5715,-3.34072990641,"DivAnc","1_SC7"
"7437",5729,-5.63519613257,"DivAnc","1_SC7"
"7438",5741,-4.48906809689,"DivAnc","1_SC7"
"7439",5753,-3.09112808822,"DivAnc","1_SC7"
"7440",5777,-5.03313614124,"DivAnc","1_SC7"
"7441",5816,-3.66671318401,"DivAnc","1_SC7"
"7442",5822,-5.63519613257,"DivAnc","1_SC7"
"7443",5844,-3.56701027082,"DivAnc","1_SC7"
"7444",5869,-3.54883630189,"DivAnc","1_SC7"
"7445",5920,-3.15232254896,"DivAnc","1_SC7"
"7446",5930,-2.91586484558,"DivAnc","1_SC7"
"7447",5933,-4.73210614557,"DivAnc","1_SC7"
"7448",5953,-5.3341661369,"DivAnc","1_SC7"
"7449",5982,-3.29873639872,"DivAnc","1_SC7"
"7450",6083,-5.63519613257,"DivAnc","1_SC7"
"7451",6163,-5.63519613257,"DivAnc","1_SC7"
"7452",6269,-4.52125278026,"DivAnc","1_SC7"
"7453",6296,-3.97243830089,"DivAnc","1_SC7"
"7454",6311,-4.48906809689,"DivAnc","1_SC7"
"7455",6358,-4.59380344741,"DivAnc","1_SC7"
"7456",6387,-4.2202227846,"DivAnc","1_SC7"
"7457",6426,-3.03205175995,"DivAnc","1_SC7"
"7458",6428,-3.77187327245,"DivAnc","1_SC7"
"7459",6438,-4.52125278026,"DivAnc","1_SC7"
"7460",6444,-3.27917027537,"DivAnc","1_SC7"
"7461",6449,-4.63519613257,"DivAnc","1_SC7"
"7462",6502,-4.85704488218,"DivAnc","1_SC7"
"7463",6504,-3.31091367727,"DivAnc","1_SC7"
"7464",6535,-5.63519613257,"DivAnc","1_SC7"
"7465",6579,-3.55964917117,"DivAnc","1_SC7"
"7466",6581,-5.63519613257,"DivAnc","1_SC7"
"7467",6582,-2.30114469222,"DivAnc","1_SC7"
"7468",6590,-3.66671318401,"DivAnc","1_SC7"
"7469",6622,-2.92592617159,"DivAnc","1_SC7"
"7470",6784,-5.63519613257,"DivAnc","1_SC7"
"7471",6794,-3.38234310159,"DivAnc","1_SC7"
"7472",6874,-5.63519613257,"DivAnc","1_SC7"
"7473",6890,-2.50229636262,"DivAnc","1_SC7"
"7474",6917,-5.15807487785,"DivAnc","1_SC7"
"7475",7082,-5.3341661369,"DivAnc","1_SC7"
"7476",7237,-5.63519613257,"DivAnc","1_SC7"
"7477",7244,-4.79009809255,"DivAnc","1_SC7"
"7478",7257,-4.48906809689,"DivAnc","1_SC7"
"7479",7275,-5.63519613257,"DivAnc","1_SC7"
"7480",7291,-3.02135431069,"DivAnc","1_SC7"
"7481",7311,-4.63519613257,"DivAnc","1_SC7"
"7482",7329,-2.86360865169,"DivAnc","1_SC7"
"7483",7347,-3.16981328112,"DivAnc","1_SC7"
"7484",7364,-4.85704488218,"DivAnc","1_SC7"
"7485",7376,-5.3341661369,"DivAnc","1_SC7"
"7486",7397,-5.63519613257,"DivAnc","1_SC7"
"7487",7466,-4.85704488218,"DivAnc","1_SC7"
"7488",7481,-3.37274504284,"DivAnc","1_SC7"
"7489",7503,-3.28301361446,"DivAnc","1_SC7"
"7490",7533,-3.54529102113,"DivAnc","1_SC7"
"7491",7537,-2.90119684603,"DivAnc","1_SC7"
"7492",7552,-5.63519613257,"DivAnc","1_SC7"
"7493",7616,-5.63519613257,"DivAnc","1_SC7"
"7494",7620,-3.14805775709,"DivAnc","1_SC7"
"7495",7630,-3.29080385888,"DivAnc","1_SC7"
"7496",7643,-5.63519613257,"DivAnc","1_SC7"
"7497",7773,-3.2086848712,"DivAnc","1_SC7"
"7498",7823,-5.63519613257,"DivAnc","1_SC7"
"7499",7890,-3.80912132987,"DivAnc","1_SC7"
"7500",7960,-5.63519613257,"DivAnc","1_SC7"
"7501",8069,-4.93622612823,"DivAnc","1_SC7"
"7502",8075,-3.18648981266,"DivAnc","1_SC7"
"7503",8095,-3.25679823162,"DivAnc","1_SC7"
"7504",8097,-5.15807487785,"DivAnc","1_SC7"
"7505",8137,-5.03313614124,"DivAnc","1_SC7"
"7506",8146,-5.63519613257,"DivAnc","1_SC7"
"7507",8148,-3.14805775709,"DivAnc","1_SC7"
"7508",8164,-5.3341661369,"DivAnc","1_SC7"
"7509",8167,-2.99372202206,"DivAnc","1_SC7"
"7510",8187,-5.63519613257,"DivAnc","1_SC7"
"7511",8203,-5.63519613257,"DivAnc","1_SC7"
"7512",8236,-3.67140830522,"DivAnc","1_SC7"
"7513",8275,-3.01506007759,"DivAnc","1_SC7"
"7514",8295,-3.36568318835,"DivAnc","1_SC7"
"7515",8309,-4.68095362313,"DivAnc","1_SC7"
"7516",8316,-4.0788936318,"DivAnc","1_SC7"
"7517",8334,-3.40220002217,"DivAnc","1_SC7"
"7518",8386,-3.18340969704,"DivAnc","1_SC7"
"7519",8391,-4.68095362313,"DivAnc","1_SC7"
"7520",8498,-5.63519613257,"DivAnc","1_SC7"
"7521",8545,-4.20383236841,"DivAnc","1_SC7"
"7522",8555,-2.95395489519,"DivAnc","1_SC7"
"7523",8576,-5.3341661369,"DivAnc","1_SC7"
"7524",8652,-3.19903348553,"DivAnc","1_SC7"
"7525",8840,-4.23725612389,"DivAnc","1_SC7"
"7526",8930,-5.3341661369,"DivAnc","1_SC7"
"7527",8949,-3.26598027516,"DivAnc","1_SC7"
"7528",9044,-5.63519613257,"DivAnc","1_SC7"
"7529",9056,-3.06000828764,"DivAnc","1_SC7"
"7530",9117,-5.63519613257,"DivAnc","1_SC7"
"7531",9154,-3.13413687035,"DivAnc","1_SC7"
"7532",9159,-5.63519613257,"DivAnc","1_SC7"
"7533",9164,-5.63519613257,"DivAnc","1_SC7"
"7534",9226,-5.63519613257,"DivAnc","1_SC7"
"7535",9241,-3.35189490386,"DivAnc","1_SC7"
"7536",9295,-5.63519613257,"DivAnc","1_SC7"
"7537",9322,-5.63519613257,"DivAnc","1_SC7"
"7538",9379,-5.3341661369,"DivAnc","1_SC7"
"7539",9411,-5.15807487785,"DivAnc","1_SC7"
"7540",9481,-4.79009809255,"DivAnc","1_SC7"
"7541",9490,-2.82631026521,"DivAnc","1_SC7"
"7542",9550,-5.63519613257,"DivAnc","1_SC7"
"7543",9619,-5.63519613257,"DivAnc","1_SC7"
"7544",9620,-4.35644253161,"DivAnc","1_SC7"
"7545",9802,-4.29277345174,"DivAnc","1_SC7"
"7546",9804,-5.3341661369,"DivAnc","1_SC7"
"7547",9805,-5.63519613257,"DivAnc","1_SC7"
"7548",9816,-3.24249917931,"DivAnc","1_SC7"
"7549",9834,-3.17731423583,"DivAnc","1_SC7"
"7550",9861,-4.79009809255,"DivAnc","1_SC7"
"7551",9969,-2.89090314944,"DivAnc","1_SC7"
"7552",9987,-4.73210614557,"DivAnc","1_SC7"
"7553",10037,-3.08374613459,"DivAnc","1_SC7"
"7554",10152,-5.63519613257,"DivAnc","1_SC7"
"7555",10158,-3.51792483691,"DivAnc","1_SC7"
"7556",10165,-3.19586343874,"DivAnc","1_SC7"
"7557",10236,-5.63519613257,"DivAnc","1_SC7"
"7558",10256,-3.28689126952,"DivAnc","1_SC7"
"7559",10291,-3.55241076225,"DivAnc","1_SC7"
"7560",10395,-3.06816976641,"DivAnc","1_SC7"
"7561",10427,-2.74701663865,"DivAnc","1_SC7"
"7562",10433,-4.79009809255,"DivAnc","1_SC7"
"7563",10435,-2.65066881922,"DivAnc","1_SC7"
"7564",10447,-5.15807487785,"DivAnc","1_SC7"
"7565",10515,-4.55601488652,"DivAnc","1_SC7"
"7566",10785,-3.13965179502,"DivAnc","1_SC7"
"7567",10891,-3.13826648449,"DivAnc","1_SC7"
"7568",10979,-3.60177237708,"DivAnc","1_SC7"
"7569",10983,-3.2202227846,"DivAnc","1_SC7"
"7570",10986,-4.10371721552,"DivAnc","1_SC7"
"7571",10996,-4.73210614557,"DivAnc","1_SC7"
"7572",11008,-5.63519613257,"DivAnc","1_SC7"
"7573",11011,-4.25498489086,"DivAnc","1_SC7"
"7574",11054,-5.63519613257,"DivAnc","1_SC7"
"7575",11133,-2.98781316245,"DivAnc","1_SC7"
"7576",11145,-3.13826648449,"DivAnc","1_SC7"
"7577",11167,-4.3341661369,"DivAnc","1_SC7"
"7578",11229,-5.63519613257,"DivAnc","1_SC7"
"7579",11288,-5.3341661369,"DivAnc","1_SC7"
"7580",11314,-3.29277345174,"DivAnc","1_SC7"
"7581",11324,-5.63519613257,"DivAnc","1_SC7"
"7582",11387,-4.25498489086,"DivAnc","1_SC7"
"7583",11450,-4.93622612823,"DivAnc","1_SC7"
"7584",11455,-5.63519613257,"DivAnc","1_SC7"
"7585",11478,-5.15807487785,"DivAnc","1_SC7"
"7586",11501,-5.63519613257,"DivAnc","1_SC7"
"7587",11504,-3.13965179502,"DivAnc","1_SC7"
"7588",11556,-5.63519613257,"DivAnc","1_SC7"
"7589",11557,-2.92254643094,"DivAnc","1_SC7"
"7590",11611,-3.46200986415,"DivAnc","1_SC7"
"7591",11634,-3.63087475878,"DivAnc","1_SC7"
"7592",11647,-5.63519613257,"DivAnc","1_SC7"
"7593",11690,-3.47084327678,"DivAnc","1_SC7"
"7594",11700,-3.22865595213,"DivAnc","1_SC7"
"7595",11730,-5.63519613257,"DivAnc","1_SC7"
"7596",11757,-3.34294006121,"DivAnc","1_SC7"
"7597",11868,-2.89959723287,"DivAnc","1_SC7"
"7598",11895,-4.59380344741,"DivAnc","1_SC7"
"7599",11985,-4.85704488218,"DivAnc","1_SC7"
"7600",12000,-3.21689484125,"DivAnc","1_SC7"
"7601",12011,-4.13004615425,"DivAnc","1_SC7"
"7602",12037,-4.15807487785,"DivAnc","1_SC7"
"7603",12056,-2.81697023895,"DivAnc","1_SC7"
"7604",12057,-3.01924608091,"DivAnc","1_SC7"
"7605",12136,-4.48906809689,"DivAnc","1_SC7"
"7606",12143,-5.03313614124,"DivAnc","1_SC7"
"7607",12179,-5.3341661369,"DivAnc","1_SC7"
"7608",12188,-5.63519613257,"DivAnc","1_SC7"
"7609",12189,-3.5080913342,"DivAnc","1_SC7"
"7610",12219,-3.09237070561,"DivAnc","1_SC7"
"7611",12265,-3.14383443873,"DivAnc","1_SC7"
"7612",12337,-5.63519613257,"DivAnc","1_SC7"
"7613",12355,-5.63519613257,"DivAnc","1_SC7"
"7614",12485,-2.56037969192,"DivAnc","1_SC7"
"7615",12487,-5.63519613257,"DivAnc","1_SC7"
"7616",12516,-5.3341661369,"DivAnc","1_SC7"
"7617",12534,-5.63519613257,"DivAnc","1_SC7"
"7618",12627,-5.63519613257,"DivAnc","1_SC7"
"7619",12639,-3.0669944085,"DivAnc","1_SC7"
"7620",12699,-3.49847556541,"DivAnc","1_SC7"
"7621",12747,-4.29277345174,"DivAnc","1_SC7"
"7622",12769,-3.01819579145,"DivAnc","1_SC7"
"7623",12925,-3.45335254462,"DivAnc","1_SC7"
"7624",12957,-3.3341661369,"DivAnc","1_SC7"
"7625",12971,-3.69071346042,"DivAnc","1_SC7"
"7626",13001,-2.66114522977,"DivAnc","1_SC7"
"7627",13022,-5.3341661369,"DivAnc","1_SC7"
"7628",13101,-5.63519613257,"DivAnc","1_SC7"
"7629",13120,-3.20222684169,"DivAnc","1_SC7"
"7630",13369,-2.98879240634,"DivAnc","1_SC7"
"7631",13481,-5.63519613257,"DivAnc","1_SC7"
"7632",13499,-3.48906809689,"DivAnc","1_SC7"
"7633",13505,-3.23379559179,"DivAnc","1_SC7"
"7634",13527,-3.64397005687,"DivAnc","1_SC7"
"7635",13582,-5.63519613257,"DivAnc","1_SC7"
"7636",13620,-5.63519613257,"DivAnc","1_SC7"
"7637",13690,-3.22189636849,"DivAnc","1_SC7"
"7638",13699,-4.63519613257,"DivAnc","1_SC7"
"7639",13780,-5.63519613257,"DivAnc","1_SC7"
"7640",13802,-4.29277345174,"DivAnc","1_SC7"
"7641",13868,-2.53586085488,"DivAnc","1_SC7"
"7642",13934,-3.35416276532,"DivAnc","1_SC7"
"7643",14029,-5.03313614124,"DivAnc","1_SC7"
"7644",14156,-3.27536065023,"DivAnc","1_SC7"
"7645",14288,-5.63519613257,"DivAnc","1_SC7"
"7646",14305,-5.63519613257,"DivAnc","1_SC7"
"7647",14375,-3.41508804453,"DivAnc","1_SC7"
"7648",14425,-3.02241227585,"DivAnc","1_SC7"
"7649",14456,-3.82228277592,"DivAnc","1_SC7"
"7650",14469,-5.63519613257,"DivAnc","1_SC7"
"7651",14471,-5.63519613257,"DivAnc","1_SC7"
"7652",14495,-5.63519613257,"DivAnc","1_SC7"
"7653",14525,-3.04636440697,"DivAnc","1_SC7"
"7654",14575,-5.63519613257,"DivAnc","1_SC7"
"7655",14584,-3.57073814334,"DivAnc","1_SC7"
"7656",14606,-5.63519613257,"DivAnc","1_SC7"
"7657",14619,-3.28884315812,"DivAnc","1_SC7"
"7658",14631,-5.63519613257,"DivAnc","1_SC7"
"7659",14680,-5.3341661369,"DivAnc","1_SC7"
"7660",14681,-5.3341661369,"DivAnc","1_SC7"
"7661",14745,-3.37992362746,"DivAnc","1_SC7"
"7662",14753,-5.63519613257,"DivAnc","1_SC7"
"7663",14852,-3.08252791645,"DivAnc","1_SC7"
"7664",15028,-5.63519613257,"DivAnc","1_SC7"
"7665",15140,-2.98488860943,"DivAnc","1_SC7"
"7666",15168,-3.45621918527,"DivAnc","1_SC7"
"7667",15183,-4.0669944085,"DivAnc","1_SC7"
