BC_ID BC_Counts Mut_ID
145475 20 233
35755 3 476
92226 1 719
207426 6 1011
28147 3 757
3895 906 547
44672 1 1014
92914 1 74
92915 779 815
171833 2 942
12621 1 364
12627 3 366
145259 56 97
28374 1 547
287112 2 817
3462 2 215
13508 1 45
5953 2 127
5952 1 976
4618 464 226
11532 1 430
155359 2 596
4070 262 449
39135 143 1009
187216 3 1013
127444 2 34
35400 1 509
43473 3 544
74579 2 534
22865 2 618
117442 1 964
32355 26 983
25017 1 984
180047 1 247
16193 2 138
26210 418 60
46166 462 684
2341 188 363
118111 261 313
2349 1289 423
208175 1 731
19983 100 50
25498 213 52
303894 333 474
153638 72 209
25491 9 536
56377 300 243
34089 313 530
21791 313 717
46614 30 390
283947 1 381
46340 138 729
128539 2 102
9117 1 159
41863 1 488
17665 1 34
16446 2 84
146754 42 639
949 1 148
947 26 292
6444 412 509
204165 1 853
52454 601 403
24874 1 913
6910 1 913
5172 2 486
5171 736 1007
9200 2 1012
36874 1 118
20172 1 775
152761 254 204
49222 76 72
121512 513 962
75395 35 800
79861 1 652
143959 1 810
278837 53 134
210749 1 343
95585 1 52
13481 1 347
4863 534 132
135481 192 924
54391 8 926
99785 198 757
9063 1 715
168631 22 938
198020 201 1000
59713 42 884
58629 1 375
21631 498 185
102899 1 47
190618 375 599
21573 756 381
17710 1 192
17358 4 500
325796 16 1021
49829 109 423
325794 76 1020
10447 9 892
325792 222 1020
325793 18 1020
190617 41 962
48514 249 846
243000 3 476
7257 27 426
146536 302 874
177739 1 291
71273 1 294
37058 4 780
53250 64 605
4485 279 521
265670 1 1016
62830 262 366
155592 257 83
33267 1 211
86798 400 83
230345 4 773
115343 4 1007
44471 41 423
17909 519 423
14619 218 67
129069 2 66
14631 4 596
85 1 674
13527 186 534
144914 1 907
13022 3 622
54633 1 536
18245 403 7
78437 3 954
6582 2097 423
3037 1 717
59913 3 366
30845 2 445
94993 423 423
31247 1 233
76437 70 456
1633 96 460
7620 398 924
17878 73 498
6874 1 983
91749 2 486
5403 516 657
14725 2 959
183279 560 836
156918 1 599
38386 2 979
58161 1 102
126406 87 969
59289 2 585
5237 3 648
86774 157 202
7713 1 152
38253 138 311
50759 176 486
72918 74 967
66625 1 227
4461 2 274
29159 259 536
34764 5 408
113465 1 539
61396 211 134
5890 4 612
8576 3 648
132753 40 83
256564 2 506
82068 29 147
13802 10 347
48981 193 104
86020 1 233
206696 200 202
22335 382 226
206698 1 455
54 2 266
19735 51 971
170429 67 846
73408 6 268
33845 2 461
245195 2 431
23428 2 353
6622 247 935
77148 1 118
132622 19 700
51711 72 144
68635 346 209
93070 2 1004
205006 42 116
3972 6 565
24732 281 628
87947 568 677
56 1 745
177020 14 440
117473 54 618
32324 1 536
60372 2 772
222242 2 423
12769 566 896
4717 947 423
4710 90 813
13620 1 688
230916 284 587
27021 1 565
90462 1 733
31939 1 888
153621 251 899
238189 1 517
221760 437 162
161389 567 979
86468 1 790
100980 1 362
87672 268 570
106372 5 350
106374 2 1002
3713 5 356
64473 91 162
52066 119 190
161878 1 453
13369 834 597
16271 10 835
90687 25 479
249702 1 836
113581 1 19
43673 150 461
2487 593 985
4903 1 52
20673 268 964
77260 5 893
56726 1 647
24845 205 628
11700 885 498
7397 6 191
990 3 710
85520 1 205
20167 2 241
128 888 639
3408 254 688
17017 30 575
38419 373 781
62270 124 512
94042 1 1002
2068 80 376
192578 484 520
13499 154 883
173853 3 773
13496 1 375
102462 904 423
70265 103 52
122186 2 181
133361 220 974
9164 1 143
325789 209 1019
10433 63 830
218590 143 638
10435 751 423
122743 240 726
33016 186 248
120923 380 228
21747 43 214
164437 281 913
201919 1 718
33018 268 958
5097 6 764
118915 54 17
8967 2 461
79178 1 80
323816 22 259
2938 1 883
16121 316 930
102134 58 767
8187 7 110
48164 644 1007
149299 1 95
87011 1 894
62661 352 414
11895 85 949
33786 223 279
26916 4 80
1648 357 804
20188 42 710
70461 3 55
14288 2 203
30477 210 819
142559 154 526
29490 300 46
232713 1 521
78704 429 192
31877 548 366
142556 3 731
89052 1 1000
123767 28 1000
2803 1 494
196509 196 843
62068 1 189
1423 3 546
68572 1 938
216539 2 469
29018 4 204
94859 2 775
243747 43 596
78517 4 735
243218 16 1000
54381 355 812
91794 101 1012
8075 198 55
199989 1 40
35883 1 912
5556 1 608
40509 38 609
9861 31 292
15460 117 1002
280259 284 423
6484 1 476
26773 62 212
26772 1 221
14425 612 846
26775 1 186
38247 3 61
53816 289 66
24504 2 996
59051 1 1015
226257 145 976
76132 21 998
140134 152 97
1515 473 248
148968 260 954
12179 1 718
1510 375 163
144527 1 434
34773 263 453
5886 2 111
93648 3 159
34579 79 825
213126 1 90
30897 1 344
6940 1 109
30890 39 986
123012 157 52
96211 1 132
28944 193 986
53497 3 185
103731 2 220
19099 46 47
19725 1 34
35559 14 114
11557 406 1015
11556 4 119
217469 1 623
32683 563 845
32680 1 970
154882 280 109
60968 343 234
93799 264 412
353 1 639
352 1 684
7503 372 97
221173 6 513
3987 1 647
359 39 189
244120 9 202
12774 2 202
101483 467 456
325797 23 1021
4706 46 55
325795 12 1021
43401 2 1001
69388 4 652
46109 195 202
201281 1 50
27369 334 638
27165 3 390
288 1 864
279847 108 823
325791 217 1019
284 720 622
287 1 511
116287 272 163
98472 1 757
38886 751 710
99302 119 742
100977 148 618
13154 3 552
281208 324 513
61984 2 526
186904 259 572
88017 226 846
24858 7 716
43061 226 756
17243 1 856
57606 113 805
7890 81 125
69094 8 524
199681 539 348
252410 1 267
191694 2 558
8548 1 109
97433 9 845
191508 1 780
238560 1 431
39936 2 817
2785 342 780
256 381 631
53388 11 371
38407 22 998
57517 118 461
2079 1 170
6308 1 715
152815 260 50
12156 1 800
167525 1 792
48570 56 60
70705 2 16
118830 633 423
113307 63 439
211962 744 646
5666 1 186
130504 2 201
62457 1 186
21595 3 849
10427 342 148
94145 61 932
33062 1 677
125448 1 800
22860 77 853
4968 259 52
98877 173 692
2673 1 622
2675 147 756
26906 229 19
15899 8 423
8555 506 524
18606 1 227
53524 278 476
48150 147 287
172617 133 971
112967 1 809
1986 330 133
290388 2 46
171208 185 623
197599 396 717
3213 201 520
1639 2 755
160392 1 437
211410 1 274
316532 254 903
59931 70 85
137633 6 83
33513 3 938
30319 1 677
562 2 834
30863 3 647
86290 57 1001
39439 1 756
27694 1 191
17815 47 52
3171 3 33
7649 4 95
188579 282 326
12971 355 95
30790 561 423
7082 4 362
29557 2 772
29006 28 865
1189 567 981
5426 1 639
722 486 48
84462 122 715
239669 403 202
23530 74 340
1169 1 612
35891 3 675
18139 355 825
27825 521 526
89756 61 718
9800 1 677
213671 36 605
129221 283 3
49 2 252
45 387 71
114842 1 894
76147 71 162
283681 2 985
272657 2 674
73649 2 981
258802 282 960
8391 28 118
100565 633 593
23627 247 181
50396 2 536
268845 443 802
123023 1 279
87768 1 291
5634 3 825
472 473 364
34146 175 768
3194 358 639
3191 1 983
28754 711 392
28977 342 885
266716 10 423
79495 1 1018
35940 1 1005
7466 26 261
